id_place,coordonates,longitude,latitude,adress,id_city_name
I543570005,"48.7099, 6.16924",6.16924,48.7099,RUE LAFAYETTE,3652
I543570009,"48.7022, 6.13704",6.13704,48.7022,Le Parc Saint-Jacques,3652
I543670004,"49.5017, 5.78057",5.78057,49.5017,rue Jean BOUIN,3653
I543740003,"48.7661, 6.41918",6.41918,48.7661,RUE DE LA GARE,3654
I010910004,"46.13805, 5.80083",5.80083,46.13805,Chemin du Stade,8
I543820003,"49.545726, 5.789378",5.789378,49.545726,Rue de marseille,3655
I543820004,"49.54096, 5.76232",5.76232,49.54096,61 rue de la foret Mont saint martin,3655
I543950038,"48.7017, 6.14879",6.14879,48.7017,922 avenue raymond pinchard,3656
I543950047,"48.6977, 6.18755",6.18755,48.6977,Boulevard du 26ème RI,3656
I543950079,"48.6943, 6.20071",6.20071,48.6943,75 Boulevard d'Austrasie,3656
I543970002,"48.611783, 6.101116",6.101116,48.611783,1 Rue de la haute Borne,3657
I543970003,"48.613746, 6.095267",6.095267,48.613746,Rue Pasteur,3657
I543970006,"48.614493, 6.094755",6.094755,48.614493,810 Rue Louis Pasteur,3657
I061430001,"43.94694444, 7.00527778",7.00527778,43.94694444,Avenue Jean Jauffret,604
I061430002,"43.94611111, 7.00861111",7.00861111,43.94611111,Avenue Georges Pompidou,604
I544250001,"49.3092, 5.78833",5.78833,49.3092,Avenue Joliot Currie,3658
I544250003,"49.306, 5.79476",5.79476,49.306,15A Rue Emile Zola,3658
I561620038,"47.71, -3.42285",-3.42285,47.71,Kerlir,3135
I011540001,"46.33222, 5.19194",5.19194,46.33222,Rue du stade,230
I561650005,"47.915655, -2.345282",-2.345282,47.915655,Rue du stade,3119
I011560002,"45.90417, 5.12722",5.12722,45.90417,,3659
I011730004,"46.33083, 6.07416",6.07416,46.33083,Chemin de Chauvilly,32
I011740004,"46.22635420771008, 5.7746994495391855",5.7746994495391855,46.22635420771008,50 route de la pesse,3660
I561730011,"47.96223, -2.97643",-2.97643,47.96223,Rue de la paix,3661
I561740004,"47.85865, -2.88607",-2.88607,47.85865,Rue du stade,3662
I011810002,"46.22889, 5.61561",5.61561,46.22889,122 rue hippolyte jobin,3663
I561750003,"47.73961, -2.91622",-2.91622,47.73961,Rue Anne de Bretagne,3664
I011850003,"45.9713, 5.5958",5.5958,45.9713,185 Chemin des Lésines,35
I561830004,"47.82184, -2.07316",-2.07316,47.82184,Le bois pierre,3051
I561840010,"47.66335, -2.45594",-2.45594,47.66335,Place du 8 mai 1945,3148
I561930008,"47.7164, -3.31799",-3.31799,47.7164,Parc de Kerdurand,3152
I625160001,"50.560246, 2.474821",2.474821,50.560246,r chateau de relingue,3665
I625160008,"50.56536, 2.49249",2.49249,50.56536,r des promenades,3665
I625160014,"50.55992, 2.4746",2.4746,50.55992,r du general de gaulle,3665
I625160015,"50.551, 2.47495",2.47495,50.551,che vert,3665
I625200001,"50.57084, 2.6642",2.6642,50.57084,r victor genel,3666
I625230001,"50.4376, 2.861377",2.861377,50.4376,r jean jacques rousseau,3667
I625250013,"50.741975, 2.264278",2.264278,50.741975,RUE DU BRUEGHEL,3668
I625400001,"50.45215, 2.58677",2.58677,50.45215,r de belfort,3669
I625480005,"50.9428, 1.95256",1.95256,50.9428,r pasteur,3670
I625480006,"50.95384, 1.93593",1.93593,50.95384,r du stade,3670
I625480007,"50.954791, 1.926877",1.926877,50.954791,r des tourterelles,3670
I625480009,"50.98678159061819, 1.9620674103498459",1.9620674103498457,50.98678159061819,av de la mer,3670
I625480011,"50.95386, 1.93458",1.93458,50.95386,362 RUE DU STADE,3670
I625520003,"50.403675, 1.946736",1.946736,50.403675,r du stade,3671
I625570005,"50.32605, 2.704611",2.704611,50.32605,r du stade,3672
I031380005,"46.24469278234108, 3.626778753751071",3.626778753751071,46.24469278234108,Allée des Sports,48
I625590005,"50.210209602777724, 3.0785804986953735",3.078580498695373,50.21020960277773,Route Nationale,3673
I031590004,"46.29918, 2.78094",2.78094,46.29918,allée du stade,3674
I625600005,"50.82249, 1.70326",1.70326,50.82249,av ferber  Le Cardo,3675
I641910008,"43.17796, -0.24178",-0.24178,43.17796,Avenue de la gare,3676
I641980001,"43.35479, -0.50928",-0.50928,43.35479,Route du stade,3677
I641990001,"43.56357, -0.162959",-0.162959,43.56357,D 13 Place de la mairie,3678
I031850042,"46.32989, 2.60574",2.60574,46.32989,27 rue des Faucheroux,52
I642100002,"43.46608, -0.11561",-0.11561,43.46608,Chemin des Pyrénées à la bifurcation du chemin de Frist,3679
I080250004,"49.47354, 4.57883",4.57883,49.47354,RUE VERLAINE,3680
I642300004,"43.23157, -0.38653",-0.38653,43.23157,Place du Padoin,3681
I031970005,"46.45932, 3.43034",3.43034,46.45932,Route de Gouise,3682
I642330001,"43.561454, -0.272707",-0.272707,43.561454,Boulevard des remparts,3683
I642330003,"43.56126, -0.26892",-0.26892,43.56126,Rue des Fossés,3683
I642370001,"43.28078, -0.3686",-0.3686,43.28078,36 Rue Magendie,3684
I032020001,"46.48293, 3.13139",3.13139,46.48293,rue de la Mine,3685
I642380003,"43.255847, -0.05015",-0.05015,43.255847,Chemin de Péninat,3686
I032150001,"46.29636, 3.44616",3.44616,46.29636,rue des croix,3687
I642520001,"43.16575, -0.60545",-0.60545,43.16575,rue du stade,3688
I081050012,"49.7501, 4.72165",4.72165,49.7501,4 ter rue des mesanges,644
I642530004,"43.28742, -0.75415",-0.75415,43.28742,D 936 Foyer rural Roger Puyade,3689
I642540001,"43.5046, -0.61817",-0.61817,43.5046,D 31 = route d'Arthez,3690
I642560003,"43.38461, -1.30417",-1.30417,43.38461,Place Harana,3691
I642560005,"43.38274, -1.31235",-1.31235,43.38274,15 Avenue du Général de Gaulle,3691
I642560006,"43.38271, -1.31443",-1.31443,43.38271,Route de Cambo,3691
I081050062,"49.75156, 4.72103",4.72103,49.75156,rue felicien wautelet,644
I642600005,"43.37118, -1.76806",-1.76806,43.37118,4-6 rue Elissacilio,3692
I642600006,"43.351, -1.77384",-1.77384,43.351,42 Rue Bigarena,3692
I642610003,"43.17008, -0.53792",-0.53792,43.17008,Rue de la Salle des Fêtes,3693
I642690006,"43.29186, -0.31049",-0.31049,43.29186,Avenue Pierre Belsunce,3694
I032370003,"46.18074, 3.20431",3.20431,46.18074,rue de l'Avène Les Cartiers,3695
I642700003,"43.15555, -0.23456",-0.23456,43.15555,Rue de la Chênaie,3696
I032570003,"46.24051, 3.64017",3.64017,46.24051,rue du chatelier,3697
I642840006,"43.29217, -0.39782",-0.39782,43.29217,Avenue Georges Guynemer,3698
I642840008,"43.29326, -0.4008",-0.4008,43.29326,Avenue du Corps Francs Pommiés,3698
I642840010,"43.2846, -0.39331",-0.39331,43.2846,Avenue du 18 juin 1944,3698
I642880002,"43.3759, -0.54324",-0.54324,43.3759,Chemin du Moulin de Bas,3699
I643000001,"43.41154, -0.61811",-0.61811,43.41154,Centre Bourg,3700
I643010002,"43.39339695, -0.65121958",-0.65121958,43.39339695,49 rue des écoles,3701
I032860006,"46.51412, 3.3569",3.3569,46.51412,Les Apprats,3702
I532150002,"47.80008, -0.7227",-0.7227,47.80008,rue du stade,3703
I532190001,"48.3125992, -0.6903790999999728",-0.6903790999999728,48.3125992,Guinefolle,3704
I032980004,"46.31388, 3.39926",3.39926,46.31388,rue Gambetta,3705
I032980005,"46.31327, 3.41151",3.41151,46.31327,rue Jules Dupré,3705
I033040003,"46.16586, 3.3578",3.3578,46.16586,route de Vichy,1579
I033060005,"46.10435, 3.46735",3.46735,46.10435,Le moulin Ribier,1580
I532470007,"48.11265469519358, -1.023284196853638",-1.023284196853638,48.11265469519358,Rue du Maine,3706
I532710009,"48.34412, -0.28545",-0.28545,48.34412,rue des Troenes,3707
I033100025,"46.1319, 3.4297",3.4297,46.1319,4 Boulevard des Romains,978
I596500004,"50.710802, 3.201281",3.201281,50.710802,RUE ALAIN SAVARY,3708
I596500026,"50.704953, 3.194522",3.194522,50.704953,rue amédée Prouvost,3708
I596520001,"50.27178, 3.28572",3.28572,50.27178,r de l'eglise,3709
I596560002,"50.76746, 3.04528",3.04528,50.76746,Avenue de la victoire,3710
I596600002,"50.63376, 3.2416",3.2416,50.63376,1A Rue Louis Clermont,3711
I596620001,"50.83851, 2.55257",2.55257,50.83851,RENYNCK DREEVE,3712
I596630008,"50.88151, 2.46355",2.46355,50.88151,CHEMIN DE RUBROUCH,3713
I600060001,"49.31825, 2.60126",2.60126,49.31825,18 Rue Louis Drouart,3714
I600070004,"49.3791, 2.3903",2.3903,49.3791,383 Rue Gaston Paucellier Agnetz,3715
I600120001,"49.26126, 2.16916",2.16916,49.26126,rue des sports,3716
I600150002,"49.32641, 2.32484",2.32484,49.32641,chemin des Etangs,3717
I600160001,"49.34486, 2.3583",2.3583,49.34486,10 rue Bertrand,3718
I600240002,"49.39781, 2.682",2.682,49.39781,Rue du Fayel,3719
I600250002,"49.40569, 3.05262",3.05262,49.40569,Rue fontaine Aubier ATTICHY,3720
I600250003,"49.40524, 3.04512",3.04512,49.40524,Voie industrielle ATTICHY,3720
I500250020,"48.68452, -1.35158",-1.35158,48.68452,Boulevard Roger Lemoine,2958
I500410001,"49.66575, -1.84173",-1.84173,49.66575,CHASSE FERRONET,3721
I500820011,"49.4752, -1.62986",-1.62986,49.4752,AVENUE MATIGNON,3722
I500950001,"49.07776, -1.17818",-1.17818,49.07776,RUE DU STADE,3723
I500950002,"49.07717, -1.17899",-1.17899,49.07717,6 rue du stade,3723
I500990003,"49.29839, -1.25453",-1.25453,49.29839,Route de Périers,3724
I501100001,"49.19761, -0.93828",-0.93828,49.19761,D8,3725
I501290009,"49.63996, -1.59281",-1.59281,49.63996,Rue du Grand Pré,3726
I501290011,"49.6458, -1.57844",-1.57844,49.6458,r augustin le maresquier,3726
I501290015,"49.64692, -1.57893",-1.57893,49.64692,354 rue Augustin le Maresquier,3726
I501290028,"49.66034, -1.69334",-1.69334,49.66034,6 RUE DES CLAIRES-QUERQUEVILLE,3726
I501290043,"49.64574, -1.62712",-1.62712,49.64574,Place du Beaupré,3726
I501290053,"49.62956, -1.60168",-1.60168,49.62956,36 Rue Henri Poincaré,3726
I501290055,"49.63059, -1.64854",-1.64854,49.63059,25 Rue du 10 Décembre 1948,3726
I501290061,"49.64432, -1.62782",-1.62782,49.64432,1 Rue de l'Onglet,3726
I501290062,"49.62773, -1.63114",-1.63114,49.62773,9 Rue du Maine,3726
I501290063,"49.64255, -1.63898",-1.63898,49.64255,18 Rue Pierre de Coubertin,3726
I501290066,"49.63698, -1.64873",-1.64873,49.63698,Route des Fourches,3726
I333180012,"44.79738, -0.67505",-0.67505,44.79738,31 AVENUE SAINT EXUPERY,1827
I333180013,"44.81205, -0.6284",-0.6284,44.81205,AVENUE DU COLONEL JACQUI,1827
I333180020,"44.79261, -0.61668",-0.61668,44.79261,8 Avenue Recteur Jean Babin,1827
I333210002,"45.04446, -0.42235",-0.42235,45.04446,LA MICHERE,3727
I333220002,"44.9539, -0.67446",-0.67446,44.9539,Parc de la mairie  Allée Gramont,3728
I041970008,"43.78273, 5.76565",5.76565,43.78273,ROUTE NATIONALE 96,1590
I042020002,"44.009879, 6.780009",6.780009,44.009879,1 l'esplanade de la fraternité,3729
I333340003,"44.67389, -0.43462",-0.43462,44.67389,4 bis chemin Pommarede,3730
I333420001,"44.92153, -0.08398",-0.08398,44.92153,Chemin du Stade,3731
I333440001,"44.80442, -0.0319",-0.0319,44.80442,rue du Stade 33350 Pujols,3732
I333510002,"45.23523, -0.51756",-0.51756,45.23523,ROUTE DE ST CIERS,3733
I333520015,"44.58897, -0.03675",-0.03675,44.58897,Chemin de Blasignon,3734
I042090005,"44.18477, 5.94988",5.94988,44.18477,73 Avenue de la Durance,1591
I562280001,"47.8057, -2.41752",-2.41752,47.8057,Rue du stade,3735
I562310011,"47.701472, -2.646256",-2.646256,47.701472,rue du bois,1835
I580460003,"46.87695, 3.65674",3.65674,46.87695,35 Route de Châtillon  Cercy la Tour,3736
I580510002,"46.95133, 3.15411",3.15411,46.95133,Rue du 19 Mars 1962 Challuy,3737
I580590004,"47.182188, 3.020662",3.020662,47.182188,Rue des Clairs Bassins,3738
I580590008,"47.172484, 3.007908",3.007908,47.172484,Chemin du Trou de Gouron,3738
I580620002,"47.05949, 3.93279",3.93279,47.05949,Avenue Vauban,3739
I580720003,"46.92255, 3.23125",3.23125,46.92255,Allée des Tilleuls  Chevenon,3740
I580790001,"47.455147, 3.527233",3.527233,47.455147,Plage de la Tambourinette,3741
I580790003,"47.462494, 3.515839",3.515839,47.462494,Rue des 43 tirailleurs,3741
I580830001,"47.25335, 3.68548",3.68548,47.25335,avenue du champ de foire,3742
I580850001,"47.42943, 3.4034",3.4034,47.42943,Route de Corvol Corvol l'Orgueuilleux,3743
I580860008,"47.397452895681354, 2.9300762028589338",2.9300762028589338,47.39745289568136,Rue Pierre de Coubertin,3744
I580860017,"47.41805539053478, 2.9230687022209167",2.9230687022209167,47.41805539053478,Rue Alain Minoun,3744
I580950001,"46.833723, 3.460079",3.460079,46.833723,Allée Marcel Merle,3745
I580950003,"46.831672, 3.44728",3.44728,46.831672,Rue de Caqueret,3745
I581020001,"47.36839082831776, 3.1207421422004704",3.1207421422004704,47.36839082831776,Rue André Audinet,3746
I462010008,"44.33925, 1.19983",1.19983,44.33925,Belle dent,3747
I462240006,"44.46914, 1.40941",1.40941,44.46914,Allées Coubertin Labéraudie,3748
I462250001,"44.50715, 1.19141",1.19141,44.50715,Rue de la République,3749
I462510004,"44.85812, 1.89748",1.89748,44.85812,Soulhol,3750
I462680004,"44.4778, 1.58824",1.58824,44.4778,Les Cartayroux,3751
I462780001,"44.39846, 1.11306",1.11306,44.39846,Le Bourg Saint-Matré,3752
I351940002,"48.15156, -1.24429",-1.24429,48.15156,Moulin Neuf,3753
I351960001,"48.0715, -1.83866",-1.83866,48.0715,allee du moulin,3754
I351960003,"48.07359, -1.8495",-1.8495,48.07359,place de Coubertin,3754
I352010001,"48.12652, -2.15875",-2.15875,48.12652,7 rue de trekoet,3755
I352040002,"48.04128, -1.55772",-1.55772,48.04128,avenue Jean Langlois,3756
I352060006,"48.03998, -1.66322",-1.66322,48.03998,rue du Moulin,3757
I352100004,"48.15297, -1.77088",-1.77088,48.15297,54 Avenue Le Brix,3758
I352120001,"47.8852, -1.6626",-1.6626,47.8852,rue du Bellier,3759
I352150001,"48.4267, -1.1922",-1.1922,48.4267,rue de la faverie,3760
I352170001,"48.0342, -1.04217",-1.04217,48.0342,Rue théophile Paré,3761
I352220001,"48.53591, -1.56667",-1.56667,48.53591,Le Chauffe-eau,3762
I352230005,"47.99881776889957, -2.095132470130921",-2.095132470130921,47.99881776889957,rue de la fée Viviane,3763
I352230006,"47.99914, -2.09811",-2.09811,47.99914,rue de l'hermine,3763
I352240002,"48.52477, -1.85304",-1.85304,48.52477,Rue Pierre Romé,3764
I352260001,"48.396301, -1.895152",-1.895152,48.396301,Rue du stade,3765
I352270002,"48.18402, -1.92499",-1.92499,48.18402,rue des sports,3766
I352280001,"48.5818, -2.05454",-2.05454,48.5818,rue de l'Avenir,3767
I352310001,"47.88683, -1.6795",-1.6795,47.88683,Rue des Landes,3768
I352340002,"48.24377141935601, -2.1506407856941228",-2.1506407856941228,48.24377141935601,Le Champ Long,3769
I352350002,"47.92405, -1.23548",-1.23548,47.92405,rUE de bretigne,3770
I352360001,"47.65557, -2.09293",-2.09293,47.65557,avenue de beaumont,3771
I352360002,"47.66798, -2.07499",-2.07499,47.66798,avenue joseph ricordel,3771
I714200001,"46.70224, 4.98534",4.98534,46.70224,Allée du Stade Saint Germain du Plain,3772
I714200002,"46.70056, 4.97796",4.97796,46.70056,Rue de la poste Saint Germain du Plain,3772
I714420004,"46.84695, 4.63109",4.63109,46.84695,Avenue de la Gare Saint Leger sur Dheune,3773
I714450001,"46.772692, 4.886176",4.886176,46.772692,Rue Léon Pernot,3774
I714450002,"46.786297, 4.907206",4.907206,46.786297,42 Rue de la Varenne,3774
I714480001,"46.38515, 4.85785",4.85785,46.38515,118 Rue des sports Saint Martin Belle Roche,3775
I714750001,"46.760581, 4.828943",4.828943,46.760581,Rue Alphonse Bonnot,3776
I714750002,"46.767994, 4.83261",4.83261,46.767994,Impasse du Parc,3776
I714790003,"46.84775, 4.43506",4.43506,46.84775,17 allée des sapins Saint Sernin du Bois,3777
I060040065,"43.58172, 7.09067",7.09067,43.58172,Chemin des Eucalyptus,987
I060040068,"43.98777778, 7.19",7.19,43.98777778,Avenue des Châtaigniers,987
I714860003,"46.642381, 4.348133",4.348133,46.642381,Rue Louis Aublanc,3778
I060070001,"43.60638889, 6.91305556",6.91305556,43.60638889,1220 Route du village Auribeau-sur-Siagne,3779
I714990001,"46.663301, 4.286821",4.286821,46.663301,Allée du Nord,3780
I715120001,"46.638798, 4.861094",4.861094,46.638798,Rue des Mûriers Saint Julien,3781
I715120008,"46.642813, 4.860934",4.860934,46.642813,24  Rue de Mûriers,3781
I715130001,"46.39351, 4.85677",4.85677,46.39351,Rue du Stade Senozan,3782
I061550006,"43.57555556, 7.05305556",7.05305556,43.57555556,Avenue des Jasmins,608
I715400002,"46.782494, 4.426971",4.426971,46.782494,Rue Pierre de Coubertin,3783
I715420001,"46.69032, 4.13548",4.13548,46.69032,Route de Gueugnon Toulon sur Arroux,3784
I715430006,"46.572016, 4.909676",4.909676,46.572016,Rue René Cassin,3785
I715580001,"46.48822, 5.24773",5.24773,46.48822,RD 11 Réal,3786
I715840001,"46.44899, 4.84677",4.84677,46.44899,Rue René Boudier Viré,3787
I715880001,"46.4536, 4.05774",4.05774,46.4536,Le Bourg Vitry en Charollais,3788
I720080002,"47.936, 0.18179",0.18179,47.936,Rue des Collèges,3789
I720130003,"47.68545, 0.2712",0.2712,47.68545,Rue des peupliers,3790
I720130005,"47.68746, 0.27117",0.27117,47.68746,rue des peupliers,3790
I720160005,"47.90606129933663, -0.3488287493852194",-0.3488287493852194,47.90606129933663,rue Pierre Roger,3791
I720240001,"48.09639, 0.15071",0.15071,48.09639,29 rue des Hortensias,3792
I720350006,"47.83657, 0.74443",0.74443,47.83657,Avenue courtanvaux,3793
I720390006,"48.18747, 0.42628",0.42628,48.18747,Rue Twistingen,3794
I720390009,"48.18594, 0.4287",0.4287,48.18594,rue Twistringen,3794
I720420003,"47.96963, 0.5494",0.5494,47.96963,46 Rue du Jeu de Paume La Croix Fleurie,3795
I720470004,"47.9156, 0.33352",0.33352,47.9156,rue des Fougères,3796
I720470006,"47.92652, 0.31498",0.31498,47.92652,Route de Ruaudin Le Pâtis,3796
I073080001,"45.186727, 4.800079",4.800079,45.186727,pl du general de goutel,3797
I720540006,"48.02191, 0.3308",0.3308,48.02191,Rue Léopold GOULOUMES,3798
I720580001,"47.98223, 0.28813",0.28813,47.98223,Rue Louise Michel,3799
I720590001,"47.91748, -0.16336",-0.16336,47.91748,Route du Pont Aubry La tannerie,3800
I100810008,"48.32481, 4.05206",4.05206,48.32481,rue Raymond Chasseigne,1634
I720620002,"48.22331, 0.59164",0.59164,48.22331,Place Alexandre Deniau,3801
I720650004,"48.032153877748875, 0.16842926668865668",0.1684292666886566,48.03215387774888,Rue du coup de pied,3802
I720680003,"47.72834, 0.58015",0.58015,47.72834,Rue Jacques Pelletier,3803
I720710005,"47.69682, 0.40902",0.40902,47.69682,27 Rue des Paumons,3804
I720730001,"48.0275, 0.07786",0.07786,48.0275,rue de la Denisère,3805
I412420003,"47.28148, 1.57337",1.57337,47.28148,Rue du 8 Mai 1945,1222
I720840001,"47.714912431199316, -0.01797348260879517",-0.0179734826087951,47.71491243119932,Route de Créans,3806
I720890005,"48.12703, -0.00691",-0.00691,48.12703,Route de Sainte Sabine,3807
I720900006,"48.05854, 0.49246",0.49246,48.05854,Rue du Petit Train,3808
I720950005,"48.02637, 0.20692",0.20692,48.02637,Rue de la Gironde,3809
I720950007,"48.03561, 0.21663",0.21663,48.03561,Route de Sargé Boisgard,3809
I720950013,"48.02517, 0.21355",0.21355,48.02517,Rue Ponceau,3809
I721100006,"47.747097331680386, -0.14690692847046052",-0.1469069284704605,47.74709733168039,Les Renardières,3810
I721180004,"48.0377, 0.5939",0.5939,48.0377,13 rue de la piscine,3811
I721240004,"47.83502, 0.28248",0.28248,47.83502,Rue de la Charité,3812
I721240005,"47.82575, 0.27606",0.27606,47.82575,Allée de Fontenailles,3812
I721270002,"47.95982492, 0.0804471",0.0804471,47.95982492,Rue du stade,3813
I420050004,"45.52971389650618, 4.271321296691895",4.271321296691895,45.52971389650618,23 rue des Bullieux,2719
I420230002,"45.29860703, 4.55873756",4.55873756,45.29860703,chemin du poisor,2722
I721320014,"48.18106735776711, 0.646272897720337",0.646272897720337,48.18106735776711,Le pré du Château,3814
I721380004,"48.28451, 0.02099",0.02099,48.28451,Rue Jeanne Gaulupeau,3815
I721430007,"47.86756, 0.46987",0.46987,47.86756,rue de la Torchetterie,3816
I721460001,"47.87145, 0.12618",0.12618,47.87145,Chemin du dauphin,3817
I721500002,"48.11145, 0.20913",0.20913,48.11145,Route de la Guierche,3818
I721540008,"47.69548, -0.07183",-0.07183,47.69548,Boulevard de Montréal,3819
I721540009,"47.70838, -0.09152",-0.09152,47.70838,rue des Eturcies,3819
I721540010,"47.68251, -0.07346",-0.07346,47.68251,avenue de Chippenham,3819
I721540011,"47.70688, -0.07106",-0.07106,47.70688,rue de Saint Germain,3819
I420740002,"46.072167434272004, 4.204754425855663",4.204754425855663,46.072167434272,140 chemin de la Madone,3330
I620400002,"50.733359, 2.331634",2.331634,50.733359,78 avenue pierre mendès france,3820
I620400009,"50.73915, 2.30272",2.30272,50.73915,RUE CLAUDIUS DESBROSSE,3820
I620410040,"50.29254, 2.73396",2.73396,50.29254,AVENUE DE L'HIPPODROME,3821
I620410042,"50.28444, 2.76568",2.76568,50.28444,5 BOULEVARD DU GENERAL DE GAULLE,3821
I083520001,"49.65532, 4.58556",4.58556,49.65532,,3822
I620410055,"50.27811, 2.7916",2.7916,50.27811,RUE EMILE ZOLA,3821
